city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng,population,population_proper,density,source,incorporated,timezone,zips,id,airports-3rddegree,airports-airblast1,airports-airblast5,airports-fireball,bases-3rddegree,bases-airblast1,bases-airblast5,bases-fireball,capitals-3rddegree,capitals-airblast1,capitals-airblast5,capitals-fireball,cities-3rddegree,cities-airblast1,cities-airblast5,cities-fireball,earthquakes10,earthquakes20,earthquakes50,earthquakes70,hurricanes-200-land,hurricanes-400-land,hurricanes-50-land,hurricanes-650-land,ports-3rddegree,ports-airblast1,ports-airblast5,ports-fireball,power-3rddegree,power-airblast1,power-airblast5,power-fireball,railyard-3rddegree,railyard-airblast1,railyard-airblast5,railyard-fireball,silo-3rddegree,silo-airblast1,silo-airblast5,silo-fireball,tornado10,tornado25,tornado40,tornado65,wildfires-1,wildfires-2,wildfires-3,wildfires-4
Burton,Burton,MI,Michigan,"26049",Genesee,"42.9974","-83.6175","28643","28643","473",polygon,True,America/Detroit,48509 48529 48519,"1840002945","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","1","1","0","0","0","0","0"
Benton Harbor,Benton Harbor,MI,Michigan,"26021",Berrien,"42.1159","-86.4488","59939.0","9860","869",polygon,True,America/Detroit,49022 49023,"1840003215","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","1","1","0","0","0","0","1","1","0","0","0","0","0","0"
Portage,Portage,MI,Michigan,"26077",Kalamazoo,"42.2000","-85.5906","48816","48816","583",polygon,True,America/Detroit,49002 49024 49081,"1840003183","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0"
Dearborn Heights,Dearborn Heights,MI,Michigan,"26163",Wayne,"42.3164","-83.2769","55758","55758","1833",polygon,True,America/Detroit,48127 48125,"1840003970","1","1","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","1","1","0","0","0","0","0"
Farmington Hills,Farmington Hills,MI,Michigan,"26125",Oakland,"42.4860","-83.3771","81050","81050","940",polygon,True,America/Detroit,48336 48335 48334 48331,"1840002442","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0"
Iron Mountain,Iron Mountain,MI,Michigan,"26043",Dickinson,"45.8277","-88.0604","18568.0","7363","383",polygon,True,America/Menominee,"49801","1840001991","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
Ferndale,Ferndale,MI,Michigan,"26125",Oakland,"42.4592","-83.1314","20070","20070","1998",polygon,True,America/Detroit,"48220","1840002443","0","0","0","0","1","1","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","0","0","0","0","1","1","1","0","0","0","0","0"
Hillsdale,Hillsdale,MI,Michigan,"26059",Hillsdale,"41.9266","-84.6356","11416.0","8141","552",polygon,True,America/Detroit,"49242","1840003252","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
Woodhaven,Woodhaven,MI,Michigan,"26163",Wayne,"42.1320","-83.2374","12486","12486","754",polygon,True,America/Detroit,"48183","1840001848","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","1","1","1","0","0","0","0","1","1","1","0","0","0","0","0"
Royal Oak,Royal Oak,MI,Michigan,"26125",Oakland,"42.5084","-83.1539","59112","59112","1935",polygon,True,America/Detroit,48067 48073 48068,"1840002430","0","0","0","0","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","1","1","0","0","0","0","0"
Central Falls,Central Falls,RI,Rhode Island,"44007",Providence,"41.8900","-71.3933","19359","19359","6238",polygon,True,America/New_York,"02863","1840003286","0","0","0","0","0","0","0","0","1","1","1","0","1","1","1","0","0","0","0","0","1","0","1","0","1","1","1","0","0","0","0","0","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0"
Providence,Providence,RI,Rhode Island,"44007",Providence,"41.8229","-71.4186","1206642.0","180393","3785",polygon,True,America/New_York,02903 02906 02907 02908 02909 02904 02905 02912 02901 02902 02918 02940,"1840003289","0","0","0","0","0","1","0","0","1","1","1","1","1","1","1","1","0","0","0","0","1","0","1","0","1","1","1","0","0","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
Warwick,Warwick,RI,Rhode Island,"44003",Kent,"41.7062","-71.4334","80871","80871","892",polygon,True,America/New_York,02818 02886 02889 02888 02887 02893,"1840003344","0","0","0","0","1","1","0","0","1","1","0","0","1","1","0","0","0","0","0","0","1","0","1","0","1","1","0","0","0","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
Cranston,Cranston,RI,Rhode Island,"44007",Providence,"41.7658","-71.4858","81202","81202","1104",polygon,True,America/New_York,02831 02920 02905 02910 02921 02823,"1840003287","0","0","0","0","1","1","0","0","1","1","0","0","1","1","1","0","0","0","0","0","1","0","1","0","1","1","1","0","0","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
East Providence,East Providence,RI,Rhode Island,"44007",Providence,"41.8063","-71.3565","47600","47600","1385",polygon,True,America/New_York,02915 02914 02916,"1840003288","0","0","0","0","0","1","0","0","1","1","1","0","1","1","1","0","0","0","0","0","1","0","1","0","1","1","1","0","1","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
Newport,Newport,RI,Rhode Island,"44005",Newport,"41.4803","-71.3205","24942","24942","1254",polygon,True,America/New_York,02841 02840,"1840003355","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
Woonsocket,Woonsocket,RI,Rhode Island,"44007",Providence,"42.0010","-71.4993","41759","41759","2079",polygon,True,America/New_York,"02895","1840003290","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
Pawtucket,Pawtucket,RI,Rhode Island,"44007",Providence,"41.8743","-71.3743","72001","72001","3192",polygon,True,America/New_York,02861 02860 02862,"1840003285","0","0","0","0","0","0","0","0","1","1","1","0","1","1","1","0","0","0","0","0","1","0","1","0","1","1","1","0","0","1","0","0","1","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
Arkansas City,Arkansas City,KS,Kansas,"20035",Cowley,"37.0726","-97.0385","12449.0","11866","492",polygon,True,America/Chicago,"67005","1840001700","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","1","1","1","0","0","0","0","0"
Ottawa,Ottawa,KS,Kansas,"20059",Franklin,"38.6000","-95.2642","12147.0","12342","483",polygon,True,America/Chicago,"66067","1840003840","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0"
El Dorado,El Dorado,KS,Kansas,"20015",Butler,"37.8208","-96.8614","14692.0","12993","550",polygon,True,America/Chicago,"67042","1840001676","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0"
Overland Park,Overland Park,KS,Kansas,"20091",Johnson,"38.8870","-94.6870","191278","191278","982",polygon,True,America/Chicago,66214 66210 66211 66212 66213 66224 66221 66223 66209 66202 66207 66204 66062 66085 66201 66225 66276 66282 66283,"1840003834","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0"
Leavenworth,Leavenworth,KS,Kansas,"20103",Leavenworth,"39.3233","-94.9244","46517.0","36210","570",polygon,True,America/Chicago,66027 66048,"1840001591","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0"
Lansing,Lansing,KS,Kansas,"20103",Leavenworth,"39.2427","-94.8952","11947","11947","391",polygon,True,America/Chicago,66043 66048,"1840001590","0","0","0","0","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","1","1","1","0","0","0","0"
Junction City,Junction City,KS,Kansas,"20061",Geary,"39.0272","-96.8497","38178.0","22988","800",polygon,True,America/Chicago,"66441","1840001620","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
Gardner,Gardner,KS,Kansas,"20091",Johnson,"38.8162","-94.9300","21583","21583","818",polygon,True,America/Chicago,"66030","1840001636","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","1","1","1","0","0","0","0"
Prairie Village,Prairie Village,KS,Kansas,"20091",Johnson,"38.9875","-94.6361","22368","22368","1390",polygon,True,America/Chicago,66208 66207,"1840001644","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","1","1","0","0","0","0","0"
McPherson,McPherson,KS,Kansas,"20113",McPherson,"38.3714","-97.6606","13128.0","13201","686",polygon,True,America/Chicago,"67460","1840001659","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0"
Great Bend,Great Bend,KS,Kansas,"20009",Barton,"38.3593","-98.8015","15519.0","15344","564",polygon,True,America/Chicago,"67530","1840001656","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0"
Liberal,Liberal,KS,Kansas,"20175",Seward,"37.0466","-100.9295","19636.0","19826","671",polygon,True,America/Chicago,67901 67905,"1840001704","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0"
Pittsburg,Pittsburg,KS,Kansas,"20037",Crawford,"37.4129","-94.6987","22899.0","20216","597",polygon,True,America/Chicago,"66762","1840001697","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","1","1","0","0","0","0","0"
Newton,Newton,KS,Kansas,"20079",Harvey,"38.0364","-97.3463","20370.0","18869","508",polygon,True,America/Chicago,"67114","1840003846","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","1","1","1","0","0","0","0","0"
Lenexa,Lenexa,KS,Kansas,"20091",Johnson,"38.9609","-94.8018","53553","53553","607",polygon,True,America/Chicago,66214 66215 66216 66217 66219 66220 66227 66250,"1840001639","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","1","1","1","0","0","0","0"
Winfield,Winfield,KS,Kansas,"20035",Cowley,"37.2740","-96.9499","11836.0","12104","419",polygon,True,America/Chicago,"67156","1840001701","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","1","1","0","0","0","0","0"
Emporia,Emporia,KS,Kansas,"20111",Lyon,"38.4028","-96.1924","24639.0","24724","796",polygon,True,America/Chicago,"66801","1840001652","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","1","1","1","0","0","0","0","0"
Topeka,Topeka,KS,Kansas,"20177",Shawnee,"39.0346","-95.6956","148960.0","126587","796",polygon,True,America/Chicago,66621 66622 66609 66608 66607 66606 66605 66604 66603 66611 66612 66614 66616 66601 66624 66625 66626 66629 66636 66647 66667 66675 66683 66699,"1840001621","1","1","0","0","1","1","1","0","1","1","1","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","1","1","1","0","0","0","0"
Hutchinson,Hutchinson,KS,Kansas,"20155",Reno,"38.0671","-97.9081","42940.0","40772","640",polygon,True,America/Chicago,67502 67501,"1840001673","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","1","1","0","0","0","0","0"
Shawnee,Shawnee,KS,Kansas,"20091",Johnson,"39.0158","-94.8076","65513","65513","604",polygon,True,America/Chicago,66214 66216 66217 66218 66203 66227 66226 66286,"1840001641","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","1","1","1","0","0","0","0"
Dodge City,Dodge City,KS,Kansas,"20057",Ford,"37.7610","-100.0182","27696.0","27720","734",polygon,True,America/Chicago,"67801","1840001684","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","1","1","1","0","0","0","0","0"
Andover,Andover,KS,Kansas,"20015",Butler,"37.6868","-97.1353","13111","13111","505",polygon,True,America/Chicago,"67002","1840007546","0","0","0","0","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0"
Hays,Hays,KS,Kansas,"20051",Ellis,"38.8814","-99.3217","21525.0","20845","959",polygon,True,America/Chicago,67601 96601,"1840001628","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0"
Coffeyville,Coffeyville,KS,Kansas,"20125",Montgomery,"37.0520","-95.6178","10046.0","9481","389",polygon,True,America/Chicago,"67337","1840001707","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","1","1","0","0","0","0","0"
Garden City,Garden City,KS,Kansas,"20055",Finney,"37.9755","-100.8529","30206.0","26895","962",polygon,True,America/Chicago,"67846","1840001669","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
Kansas City,Kansas City,KS,Kansas,"20209",Wyandotte,"39.1234","-94.7443","152938","152938","473",polygon,True,America/Chicago,66101 66102 66103 66104 66105 66106 66109 66115 66112 66111 66118 66110 66117 66119 66160,"1840001626","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","1","1","1","0","0","0","0"
Leawood,Leawood,KS,Kansas,"20091",Johnson,"38.9076","-94.6258","34659","34659","885",polygon,True,America/Chicago,66211 66224 66209 66206,"1840001638","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0"
Atchison,Atchison,KS,Kansas,"20005",Atchison,"39.5627","-95.1370","10775.0","10636","513",polygon,True,America/Chicago,"66002","1840001543","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","1","1","0","0","0","0","1","1","1","0","0","0","0","0"
Haysville,Haysville,KS,Kansas,"20173",Sedgwick,"37.5650","-97.3528","11278","11278","940",polygon,True,America/Chicago,67060 67217,"1840007568","0","0","0","0","1","1","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0"
Salina,Salina,KS,Kansas,"20169",Saline,"38.8137","-97.6143","46782.0","46994","706",polygon,True,America/Chicago,67401 67402,"1840001647","1","1","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","1","1","0","0","0","0","0"
Lawrence,Lawrence,KS,Kansas,"20045",Douglas,"38.9597","-95.2641","97341.0","96892","1095",polygon,True,America/Chicago,66045 66044 66047 66046 66049,"1840001632","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","1","1","1","0","0","0","0"
Merriam,Merriam,KS,Kansas,"20091",Johnson,"39.0186","-94.6934","11212","11212","1002",polygon,True,America/Chicago,66203 66202 66204,"1840003830","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","1","1","0","0","0","0","0"
Olathe,Olathe,KS,Kansas,"20091",Johnson,"38.8838","-94.8196","137472","137472","870",polygon,True,America/Chicago,66062 66061 66051 66063,"1840003833","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","1","1","1","0","0","0","0"
Manhattan,Manhattan,KS,Kansas,"20161",Riley,"39.1882","-96.6053","57284.0","54832","1096",polygon,True,America/Chicago,66506 66502 66503 66505,"1840001589","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
Wichita,Wichita,KS,Kansas,"20173",Sedgwick,"37.6897","-97.3442","483057.0","390591","938",polygon,True,America/Chicago,67230 67235 67260 67217 67216 67215 67214 67213 67212 67211 67210 67219 67218 67223 67220 67226 67202 67203 67204 67205 67206 67207 67208 67209 67201 67275 67276 67277 67278,"1840001686","0","0","0","0","1","1","1","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","1","1","0","0","0","0","0"
Derby,Derby,KS,Kansas,"20173",Sedgwick,"37.5571","-97.2552","23673","23673","892",polygon,True,America/Chicago,"67037","1840007569","0","0","0","0","1","1","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0"
Butte,Butte,MT,Montana,"30093",Silver Bow,"45.9020","-112.6571","30628.0","33901","18",polygon,True,America/Denver,59748 59743 59727 59759 59750 59701 59703 59702 59707,"1840032850","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
Belgrade,Belgrade,MT,Montana,"30031",Gallatin,"45.7796","-111.1751","15975.0","8556","867",polygon,True,America/Denver,"59714","1840018508","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
Kalispell,Kalispell,MT,Montana,"30029",Flathead,"48.2155","-114.3262","37024.0","23212","755",polygon,True,America/Denver,59901 59904,"1840018350","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
Great Falls,Great Falls,MT,Montana,"30013",Cascade,"47.5022","-111.2995","65624.0","58876","991",polygon,True,America/Denver,59405 59401 59404 59406,"1840019839","1","1","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0"
Billings,Billings,MT,Montana,"30111",Yellowstone,"45.7889","-108.5503","120800.0","109642","966",polygon,True,America/Denver,59106 59105 59102 59101 59104 59107 59108 59115 59116 59117,"1840018496","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
Havre,Havre,MT,Montana,"30041",Hill,"48.5428","-109.6805","10148.0","9784","1018",polygon,True,America/Denver,"59501","1840019758","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
Helena,Helena,MT,Montana,"30049",Lewis and Clark,"46.5964","-112.0197","50227.0","31429","733",polygon,True,America/Denver,59601 59602 59623 59624 59625 59626,"1840019820","0","0","0","0","1","1","1","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
Missoula,Missoula,MT,Montana,"30063",Missoula,"46.8685","-114.0094","90218.0","73340","968",polygon,True,America/Denver,59801 59808 59803 59802 59812,"1840019840","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
Bozeman,Bozeman,MT,Montana,"30031",Gallatin,"45.6828","-111.0548","53949.0","46596","896",polygon,True,America/Denver,59718 59715 59719,"1840018509","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
Hattiesburg,Hattiesburg,MS,Mississippi,"28035",Forrest,"31.3072","-89.3168","81036.0","46377","336",polygon,True,America/Chicago,39401 39402 39406 39403 39407,"1840013878","1","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","1","1","1","0","0","0","0"
Clarksdale,Clarksdale,MS,Mississippi,"28027",Coahoma,"34.1971","-90.5729","15574.0","15732","437",polygon,True,America/Chicago,"38614","1840014696","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0"
Ocean Springs,Ocean Springs,MS,Mississippi,"28059",Jackson,"30.4082","-88.7861","17682","17682","592",polygon,True,America/Chicago,39564 39566,"1840015017","0","1","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","1","1","0","0","0","0","1"
Canton,Canton,MS,Mississippi,"28089",Madison,"32.5976","-90.0315","14781.0","12725","232",polygon,True,America/Chicago,"39046","1840014872","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","1","1","1","0","0","0","0"
Bay Saint Louis,Bay Saint Louis,MS,Mississippi,"28045",Hancock,"30.3281","-89.3774","13043","13043","342",polygon,True,America/Chicago,39520 39521,"1840013951","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1","0","0","0","0","1"
Oxford,Oxford,MS,Mississippi,"28071",Lafayette,"34.3609","-89.5286","32203.0","23639","552",polygon,True,America/Chicago,38677 38655 38675,"1840014688","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0"
Brookhaven,Brookhaven,MS,Mississippi,"28085",Lincoln,"31.5803","-90.4432","10346.0","12173","217",polygon,True,America/Chicago,39601 39603,"1840013862","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0"
Yazoo City,Yazoo City,MS,Mississippi,"28163",Yazoo,"32.8618","-90.4067","14978.0","10987","431",polygon,True,America/Chicago,"39194","1840015766","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0"
